eval_input_year,model,MAE_pct_points,RMSE_pct_points,MedianAE_pct_points,R2_pct,F1_elevated_6pct
2010,Ridge regression,3.6469050673525087,5.471951133824424,2.9982363315696645,-57.369640583977436,0.0
2010,Huber robust regression,2.8897749232151675,2.93041604613761,3.0,-15.74022018110621,0.0
2010,"Random forest, shallow",0.4410608702704818,0.683742415008674,0.24822386187557965,0.08864487201673943,0.0
2010,"Gradient boosting, regularized",0.65765498799435,0.7635052042433913,0.5794625324131157,-0.1363879024472907,0.0
2010,"Hist gradient boosting, regularized",0.27983986250068293,0.6549478147982134,0.05755940976630791,0.16378877442168316,0.0
2011,Baseline: current-year layoff pct,0.778944780357749,2.363695213031396,0.0019627296862037014,0.009344218202445242,0.0
2011,Baseline: global median,0.773191139725785,2.394205730641148,0.0,-0.016395559911218216,0.0
2011,Baseline: company median,0.9806842404277674,2.4625478032997403,0.007556675062972307,-0.07524929606103425,0.0
2011,Empirical Bayes company-history model,0.7715261046064243,2.3766893144446812,0.007250475326338268,-0.0015777183946452666,0.0
2011,Ridge regression,2.30138579305649,3.400993619007183,1.864968187212189,-1.0509329452411516,0.0
2011,Huber robust regression,26.268724072201657,27.941477603228762,30.111887609155076,-137.4326602540979,0.09090909090909091
2011,"Random forest, shallow",0.8921684004271687,2.295640654110732,0.39100317394415507,0.06556813127910477,0.0
2011,"Gradient boosting, regularized",0.9193709575412418,2.3010497928960185,0.33448187849799504,0.06115940424881128,0.0
2011,"Hist gradient boosting, regularized",0.9369594674583318,2.318691926341816,0.36823054286357726,0.04670804738515233,0.0
2012,Baseline: current-year layoff pct,1.0298173251517573,2.866327709703993,0.004178828531220535,-1.4933276866684704,0.0
2012,Baseline: global median,0.5643340793314553,1.830369647605419,0.001435750179468842,-0.01672917572073196,0.0
2012,Baseline: company median,0.7844535806081453,1.9477330079517903,0.017639403105029983,-0.15129474872758175,0.0
2012,Empirical Bayes company-history model,0.5785601511057573,1.8139865901391048,0.014515148297149727,0.0013902092717452685,0.0
2012,Ridge regression,2.85471130843345,3.532375265914619,2.9950318156522586,-2.7867038876544745,0.0
2012,Huber robust regression,3.523587439982761,4.191057567889653,3.0,-4.330585674884187,0.0
