year,employees_start,new_hires,hiring_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,is_estimated,confidence_level,layoff_pct,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,layoff_pct_lag1,employees_start_lag1,revenue_billions_usd_lag1,stock_price_change_pct_lag1,new_hires_lag1,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter)
0.6013364587379897,-0.36554233912914064,-0.31338072609843387,-0.8099163490470593,-0.3878191821500213,-0.30811799498358566,0.34838973040912374,4.987559278109412e-16,-0.3805621975536936,0.9761870601839526,0.17514922125865817,-0.8086053299544099,-0.8678406112196788,-0.4398463483047123,0.050475157870125964,-0.3607247725277114,-0.3658362255199964,-0.0816300354048152,-0.29393332629910723,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8150877481395086,-0.3743061735484593,-0.2958818033198481,-0.7561833973694216,-0.42576428394562876,1.4755170096133845,0.6442091434419349,-0.5053943273935904,-0.3805621975536936,0.9761870601839526,-0.3252550710381387,-0.7303527050424524,-0.797932715601904,-0.619456564482288,0.1053229344868563,-0.37181533359528063,-0.35982300392490435,-0.27779421892547457,-0.29393332629910723,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0288390375410275,-0.3743061735484593,-0.31338072609843387,-0.8099163490470593,-0.41877439677275374,1.3490490019524748,-0.31720394891470144,-0.7300140284574081,-0.3805621975536936,0.9761870601839526,1.518623529932071,-0.8762321420927509,-0.8678406112196788,-0.5800508638396982,-0.3558588429831345,-0.3828567125738584,-0.4033472745179516,1.5051202490734075,-0.2755159552869771,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2425903269425462,-0.38992102329334777,-0.28529826239534256,-0.7167792328058207,-0.39231268104686956,-0.6439123601522084,0.27443487715092085,-1.0107886547871807,-0.3805621975536936,0.9761870601839526,-0.3252550710381387,-0.690604656183242,-0.745604879081116,-0.3634460133572751,1.3434935081552901,-0.3828567125738584,-0.3953296457244956,1.378703330804538,-0.29393332629910723,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.456341616344065,-0.38601731085712565,-0.23683045566152766,-0.5591625745514168,-0.36360421587256125,1.0786691235050125,0.6442091434419349,-1.2915632811169537,-0.3805621975536936,0.9761870601839526,-0.3252550710381387,-0.5359803782034559,-0.5419334282430718,-0.2088980342786627,-0.3558588429831345,-0.4025295481704335,-0.36497719386355465,-0.613452932949714,-0.2643769267710495,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.9636790140802365,-0.5050805401619003,-0.3049620003630318,-0.7257347247520936,-0.4961624333295847,-0.6657171890592618,-0.24324909565649874,-0.2246197010638178,-0.3805621975536936,-1.0243938285880987,1.4316822992379947,-0.7893123108502814,-0.8270906608003973,-0.6485886360287743,1.257335837776259,-0.547444573383705,-0.48237818691059015,0.8599580454943498,-0.2791867715024532,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.7499277246787177,-0.5070323963800114,-0.29612233834085955,-0.632597608510855,-0.49291712857074993,-1.1933940486099546,0.570254290183732,-0.11230985053190864,-0.3805621975536936,-1.0243938285880987,-0.3252550710381387,-0.6083673137159098,-0.6390620543487009,-0.5690347381674469,1.2633668747027909,-0.547616710695175,-0.48409625022347363,-0.6352489533408985,-0.2850727354341649,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.5361764352771987,-0.5031286839437893,-0.29576153580934234,-0.6397620020678734,-0.4836804919494507,-1.590241934718327,1.30980282276576,-0.39308447686168124,-0.3805621975536936,-1.0243938285880987,-0.3252550710381387,-0.6162373389627835,-0.6491874008126326,-0.44558118031049115,-0.3558588429831345,-0.5500758151447469,-0.4803737797122261,-1.1627126468075604,-0.2757691150259754,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.32242514587568,-0.4992249715075672,-0.31338072609843387,-0.8099163490470593,-0.47619132712137036,1.693565298683919,1.0879382629911518,-0.6177041779254996,-0.3805621975536936,-1.0243938285880987,0.30298314015150896,-0.8150401388391523,-0.8678406112196788,-0.36604890948416036,-0.3558588429831345,-0.5451576062456032,-0.4697790559494449,-1.5594002179271158,-0.2753893754174779,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.1086738564741612,-0.5023089043321827,-0.13093491266121984,0.9202846949728737,-0.46096335863760685,1.514765701646081,0.570254290183732,-0.8984788042552722,-0.3805621975536936,-1.0243938285880987,-0.3281627967941655,0.9247196158520458,1.372469106590559,-0.06003769374529538,0.2231370197045601,-0.5402393973464594,-0.4611887393850277,1.7230804529852513,-0.29393332629910723,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8949225670726423,-0.44492433151971744,-0.27730047294671056,-0.632597608510855,-0.4464843066366513,0.4855777772331591,-0.0213845358818903,-0.8984788042552722,-0.3805621975536936,-1.0243938285880987,-0.32791272046374553,-0.60878850628708,-0.6378467458555839,-0.47171480567596163,-0.35853865639241744,-0.544124782376783,-0.4437217623707126,1.5443530857775396,-0.10191166426885653,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6811712776711234,-0.43676557252801324,-0.23189948773079214,-0.43736788408210475,-0.4359994758773387,0.8737037317787101,-1.4265267477877435,-0.2246197010638178,-0.3805621975536936,-1.0243938285880987,1.4316822992379947,-0.5031314549676655,-0.6854016194570179,-0.42911836978503043,-0.35830818145776633,-0.4718271115593694,-0.4271138170128393,0.5155809233136368,-0.2559593654493543,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.46741998826960457,-0.42046757310678584,-0.31338072609843387,-0.8099163490470593,-0.4517267220163076,0.9391182184998704,-3.4233077857592193,1.740802683244591,-0.3805621975536936,-1.0243938285880987,1.494917672892105,-0.8750388542641186,-0.8678406112196788,-0.6319595953634566,1.2633668747027909,-0.4615480549601589,-0.4150873738226552,0.9035500862767186,-0.2081754647134152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2536686988680857,-0.4321787104154522,-0.1579951025250123,-0.12213456757329712,-0.4305074216700797,0.3024172144139102,0.49629943692552947,1.9092674590424539,-0.3805621975536936,0.9761870601839526,-0.3255159377597833,-0.10477684297453016,0.025079414251998697,-0.41076077260999444,1.3216457553393395,-0.4410145328062336,-0.4331270386079314,0.9689381474502717,-0.29393332629910723,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.039917409466566856,-0.38568549530004675,-0.2483761366700791,-0.5967756407257633,-0.42002259091076716,-1.0887308698560982,-0.31720394891470144,1.5161829821807726,-0.3805621975536936,0.9761870601839526,-0.3272207133740843,-0.5735927132927789,-0.591088321512128,-0.5491097724621249,-0.3560992625403262,-0.455769159503665,-0.4087878083420825,0.3324943520276879,-0.13039213490617124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.173833879934952,-0.3699144970577094,-0.22221795313507972,-0.5358782954911072,-0.4155290920139189,-0.18164998732267582,0.200480023892718,1.0669435800531362,-0.3805621975536936,0.9761870601839526,-0.32791039200077265,-0.5131080920054445,-0.5109796599879666,-0.575793374952351,-0.3576704150266133,-0.39719329151486255,-0.39676136515189847,-1.0580917489298753,-0.22551690683480236,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.38758516933647086,-0.3461213697589356,-0.2510220219012055,-0.6433441988463825,-0.42401681215241005,-0.11623550060151554,-0.16929424239829588,0.6738591031914549,-0.3805621975536936,0.9761870601839526,-0.3262640802960145,-0.618771756865217,-0.6506955076176407,-0.683642878020003,-0.35830603550356666,-0.37732372756232163,-0.39160717521324806,-0.15137730065660523,-0.19798578521873147,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6013364587379897,-0.3323998205456148,-0.25282603455879166,-0.6576729859604192,-0.4217700627039859,1.4101025228922244,0.34838973040912374,4.987559278109412e-16,-0.3805621975536936,0.9761870601839526,-0.3264711499134881,-0.6330073948710052,-0.6694159880775402,-0.7027846129721007,-0.3567887644290418,-0.3473472443220403,-0.4013428673195876,-0.0859892394830521,-0.22830166396378423,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8150877481395086,-0.31967371800353067,-0.20706424681135596,-0.5573714761621622,-0.40554353890981165,0.3155001117581423,0.6442091434419349,-0.5053943273935904,-0.3805621975536936,0.9761870601839526,-0.3279820559956038,-0.53308166616867,-0.5371155659958533,-0.6567374523489237,-0.356979603587931,-0.3300597400415499,-0.39876577235026245,1.4397321878998544,-0.2302003620062719,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0288390375410275,-0.2924648423230625,-0.17934258563978192,-0.5233406067663251,-0.3793314620115302,-0.6046636681195123,-0.31720394891470144,-0.7300140284574081,-0.3805621975536936,0.9761870601839526,-0.3272531715528126,-0.4995304953046121,-0.49287615223058256,-0.6061668500207316,-0.3583720823561329,-0.3140263790303412,-0.3801534197940251,0.34557196426239856,-0.18203672166183524,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2425903269425462,-0.257077689088709,-0.14873450421607,-0.49826522931676087,-0.34313383200914144,1.1571665075704047,0.27443487715092085,-1.0107886547871807,-0.3805621975536936,0.9761870601839526,-0.32565778175588966,-0.4750462749526494,-0.46092201582369985,-0.5464901402143447,-0.3577003290796895,-0.279746463003309,-0.35008731181856484,-0.5742200962455821,-0.15286006174227507,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.456341616344065,-0.21282910862413124,-0.07747600424141654,-0.4194569001895589,-0.2999463148338777,0.9958107736582091,0.6442091434419349,-1.2915632811169537,-0.3805621975536936,0.9761870601839526,-0.32562653723782986,-0.39732098069978317,-0.3582274448935305,-0.49512075899538444,-0.35622998856976834,-0.23516289933257067,-0.3085674484238815,1.1868983513621156,-0.12064548495473465,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2536686988680857,-0.5632458554616099,-0.3115767134408477,1.8767312348348246,-0.5248708985038931,-0.7442145731246542,0.49629943692552947,1.9092674590424539,2.627691364061218,-1.0243938285880987,-1.3794174932038186,1.9228295563098505,1.2366032568617902,0.1841382593362443,0.577577158976987,-0.6209717964259046,-0.5175984848247008,-0.6439673614973721,-0.29368016656010887,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.039917409466566856,-0.5626602985961766,-0.3073072168178938,2.808102397247211,-0.523373065538277,0.6425725453639437,-0.31720394891470144,1.5161829821807726,2.627691364061218,-1.0243938285880987,-0.6766425450933653,2.807223643427285,2.6746399000507943,1.0032138941215085,-1.3273942735946898,-0.6208980232924174,-0.5170257970537396,-0.7137146267491621,-0.2920346282566196,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.173833879934952,-0.5607084423780655,-0.29810675226420436,2.2224132239609604,-0.5216255937450582,-0.5174443524912986,0.200480023892718,1.0669435800531362,2.627691364061218,-1.0243938285880987,-0.4423842290565475,2.2176275853489957,2.6956843387316085,0.1841382593362443,-0.6797039865203196,-0.6201602919575459,-0.5153077337408563,0.6725122701301642,-0.28754104288939886,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.38758516933647086,-0.5558288018327879,-0.29461899445953776,0.5871403945715202,-0.5191292054690314,-1.385276542992025,-0.16929424239829588,0.6738591031914549,2.627691364061218,-1.0243938285880987,-0.3252550710381387,0.596238425633699,0.8157144832454966,-0.3277840124045458,-0.4638072241621961,-0.617701187507974,-0.5133033265424922,-0.4870360146808446,-0.27785768287271184,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6013364587379897,-0.5499732331784547,-0.2940777906622619,0.012197811620797064,-0.5148853453997858,1.2967174125755467,0.34838973040912374,4.987559278109412e-16,2.627691364061218,-1.0243938285880987,-0.3252550710381387,0.02769936962963404,0.15568436098358124,-0.3619121638539318,-0.3558588429831345,-0.6115534263840442,-0.5104398876876864,-1.354517626249983,-0.2741868666572357,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8150877481395086,-0.5441176645241216,-0.2514429581879756,1.0349149918851674,-0.5024034040196518,-0.6003027023381016,0.6442091434419349,-0.5053943273935904,2.627691364061218,-1.0243938285880987,-0.3252550710381387,1.0384354691924162,1.4628875437522708,0.07492817469820907,-0.3558588429831345,-0.6041761130353286,-0.5055720416345166,1.3263928818656956,-0.27361725724448943,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0288390375410275,-0.5245991023430109,-0.2436255700051022,0.22892071672060238,-0.48393013077705344,1.2661906521056718,-0.31720394891470144,-0.7300140284574081,2.627691364061218,-1.0243938285880987,-0.3252550710381387,0.2424807907867254,0.46612380789207225,-0.047933170519580556,-0.3558588429831345,-0.5967987996866129,-0.4912548473604879,-0.5698608921673453,-0.22874469350703136,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2425903269425462,-0.5031286839437893,-0.229614405031183,-0.005713172271748827,-0.4614626362928122,0.04512023331067982,0.27443487715092085,-1.0107886547871807,2.627691364061218,-1.0243938285880987,-0.3252550710381387,0.011397174475395707,0.17169495907730228,-0.05365789269818718,-0.3558588429831345,-0.572207755190894,-0.47006539983492546,1.2958784533180374,-0.22051700198958488,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.456341616344065,-0.47775455310834547,-0.2513226906774698,-0.38900822757223086,-0.43425200408411996,0.817011176620371,0.6442091434419349,-1.2915632811169537,2.627691364061218,-1.0243938285880987,-0.3252550710381387,-0.36855512394895656,-0.3235333250392086,-0.04855368236411479,-0.3558588429831345,-0.5451576062456032,-0.44429445014167374,0.07530131141171231,-0.20577044719293083,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.32242514587568,-0.504670650356097,-0.1480730329082884,0.8199831851746168,-0.3720919360110524,-0.8750435465669748,1.0879382629911518,-0.6177041779254996,-0.3805621975536936,-1.0243938285880987,-0.3325829130988733,0.8264853470232593,1.2512495694967898,1.5935484463026124,-0.35598500003164923,-0.5582646329618214,-0.4262547853563976,-0.8444907490962683,-0.2603263709470759,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.1086738564741612,-0.4527707935165239,-0.002850013972602241,0.8181920867853623,-0.2607530189002568,1.2705516178870826,0.570254290183732,-0.8984788042552722,-0.3805621975536936,-1.0243938285880987,-0.32772963071458405,0.8248107002619373,1.250550838053753,1.3666066053290553,-0.3626123166815266,-0.5471002987607649,-0.3417833391396281,-0.8444907490962683,-0.11994929567248919,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8949225670726423,-0.35529509398405756,0.07454212903784417,0.27190707806271247,-0.11121936116625103,-0.5436101471797626,-0.0213845358818903,-0.8984788042552722,-0.3805621975536936,-1.0243938285880987,-0.3259793097892361,0.28561509486704534,0.5418963973985514,0.9407511278937396,-0.3581394425855091,-0.4817127114466484,-0.21407396621529198,1.3002376573962744,0.032895896747766405,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6811712776711234,-0.23562678925166844,-0.027083917339509704,-0.30303550488801057,0.018842468014745675,1.5365705305531343,-1.4265267477877435,-0.2246197010638178,-0.3805621975536936,-1.0243938285880987,1.4308459113199814,-0.370700863842777,-0.6195318812088765,0.5898987270296288,-0.3565263147048712,-0.3589050352350282,-0.042553978812427944,-0.5131912391502659,0.11435004277048647,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.46741998826960457,-0.1689318622788135,-0.23941620713740117,-0.7006593473025293,0.06502565112124156,-1.5161055164343455,-3.4233077857592193,1.740802683244591,-0.3805621975536936,-1.0243938285880987,1.4303616856474397,-0.7642030177429219,-0.8145141596799136,0.4155521712509813,1.2625960442510513,-0.2081373414317756,0.10663118552295132,1.566149106168724,0.00739005304368235,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2536686988680857,-0.1764855458429033,-0.0030905489936137297,-0.34423076784086615,0.2065708663719616,0.36347073535365987,0.49629943692552947,1.9092674590424539,-0.3805621975536936,0.9761870601839526,-0.32534364867213295,-0.32326835841365614,-0.26051788418945626,0.8369348643222312,1.2621497729864015,-0.1241097423899041,0.15960480433685753,-1.4852937485970892,-0.2160867065571137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.039917409466566856,-0.08738330948613339,0.2157361863715879,-0.16332983052615263,0.4210106192826643,-0.9622628621951884,-0.31720394891470144,1.5161829821807726,-0.3805621975536936,0.9761870601839526,-0.3252550710381387,-0.1455652377657031,-0.025775963868662564,0.9399928922562525,-0.35594047775589405,-0.1336264766097473,0.3219617874043432,0.39352320912300426,0.032642737008768054,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.173833879934952,0.07007293162888585,1.0316911113978098,0.4241504411493527,0.7273174607511537,-0.7529365046874755,0.200480023892718,1.0669435800531362,-0.3805621975536936,0.9761870601839526,-0.32526589394983546,0.4351831990934632,0.7414653867716476,0.9289091918190413,-0.3558588429831345,-0.021368358486790518,0.5679311850321564,-0.9316748306610059,0.26295480956251965,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.38758516933647086,0.48765305093156613,-0.31338072609843387,-0.8099163490470593,0.8606245946909853,1.1179178155377085,-0.16929424239829588,0.6738591031914549,-0.3805621975536936,0.9761870601839526,2.6034653517250885,-0.9308401041569114,-0.8678406112196788,0.22618619996455158,-0.3558688175771389,0.1770075974601739,0.9192751325168212,-0.7224330349056359,1.1217359341796824,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6013364587379897,0.3684922288158859,0.12415247712146367,-0.5376693938803618,1.1222460860185948,0.7734015188062642,0.34838973040912374,4.987559278109412e-16,-0.3805621975536936,0.9761870601839526,-0.32575541336655306,-0.5139024560637153,-0.5116663012833966,0.7056509446889526,2.3433036363856576,0.7031084034015841,1.072182767363448,1.1476655146579837,-0.29393332629910723,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8150877481395086,0.48255870620229624,0.2772530179952761,-0.4821453438134695,1.3466713920334046,-0.1031526032572835,0.6442091434419349,-0.5053943273935904,-0.3805621975536936,0.9761870601839526,-0.3252550710381387,-0.45929251729683285,-0.43962748355661296,0.7289152440395029,-0.3563199676535535,0.5529800767552202,1.37227115934709,0.8032883924772705,0.16656423893889677,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0288390375410275,0.6428841759579388,0.41381677617454865,-0.45886106475315985,1.7281195206103008,1.3664928650781174,-0.31720394891470144,-0.7300140284574081,-0.3805621975536936,0.9761870601839526,-0.325493823972916,-0.43736693942316207,-0.4105353156813283,0.8125723860025194,-0.3558588429831345,0.6966901407882015,1.6296943123941263,-0.07291162724834148,0.32770041281134843,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2425903269425462,0.8427347341303303,0.30106598507541343,-0.5555803777729077,2.2421258666442205,1.3664928650781174,0.27443487715092085,-1.0107886547871807,-0.3805621975536936,0.9761870601839526,-0.32554280174982675,-0.5325659880450986,-0.5363079648419968,0.9193810241323377,-0.35607888206859356,0.8986809802760366,2.067227769408444,1.3961401471174857,0.4714318546276633,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.456341616344065,0.9999957896235384,0.9532766945480644,-0.3388574726731024,2.8901882631007796,-1.0582041093862236,0.6442091434419349,-1.2915632811169537,-0.3805621975536936,0.9761870601839526,-0.32538666040552927,-0.3183272884977404,-0.25319827015938956,1.1505132281015322,-0.3561240208864653,1.1504686848677024,2.6568098296129468,1.3961401471174857,0.3527632269721854,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
